[    31.343277] S 4Fa 2Fa P  | KEY released/idle
[    31.541652] S 68a 00a P  | DIG1 seg=0x00 ' '
[    31.541968] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    31.542267] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    31.542583] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    31.542899] S 4Fa 2Fa P  | KEY released/idle
[    31.741281] S 68a 00a P  | DIG1 seg=0x00 ' '
[    31.741597] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    31.741915] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    31.742212] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    31.742528] S 4Fa 2Fa P  | KEY released/idle
[    31.940960] S 68a 00a P  | DIG1 seg=0x00 ' '
[    31.941277] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    31.941575] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    31.941891] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    31.942208] S 4Fa 2Fa P  | KEY released/idle
[    32.140589] S 68a 00a P  | DIG1 seg=0x00 ' '
[    32.140906] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    32.141204] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    32.141520] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    32.141837] S 4Fa 2Fa P  | KEY released/idle
[    32.340211] S 68a 00a P  | DIG1 seg=0x00 ' '
[    32.340528] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    32.340845] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    32.341162] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    32.341477] S 4Fa 2Fa P  | KEY released/idle
[    32.539873] S 68a 00a P  | DIG1 seg=0x00 ' '
[    32.540188] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    32.540506] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    32.540822] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    32.541119] S 4Fa 2Fa P  | KEY released/idle
[    32.739475] S 68a 00a P  | DIG1 seg=0x00 ' '
[    32.739791] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    32.740109] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    32.740425] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    32.740722] S 4Fa 2Fa P  | KEY released/idle
[    32.939101] S 68a 00a P  | DIG1 seg=0x00 ' '
[    32.939398] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    32.939716] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    32.940031] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    32.940348] S 4Fa 2Fa P  | KEY released/idle
[    33.138713] S 68a 00a P  | DIG1 seg=0x00 ' '
[    33.139029] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    33.139346] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    33.139663] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    33.139960] S 4Fa 2Fa P  | KEY released/idle
[    33.338331] S 68a 00a P  | DIG1 seg=0x00 ' '
[    33.338647] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    33.338964] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    33.339281] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    33.339597] S 4Fa 2Fa P  | KEY released/idle
[    33.537981] S 68a 00a P  | DIG1 seg=0x00 ' '
[    33.538297] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    33.538596] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    33.538912] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    33.539228] S 4Fa 2Fa P  | KEY released/idle
[    33.737625] S P  | MALFORMED: 0 byte(s), expected 2
[    33.737648] S 68a 00a P  | DIG1 seg=0x00 ' '
[    33.737945] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    33.738263] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    33.738579] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    33.738895] S 4Fa 2Fa P  | KEY released/idle
[    33.937270] S 68a 00a P  | DIG1 seg=0x00 ' '
[    33.937586] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    33.937885] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    33.938200] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    33.938517] S 4Fa 2Fa P  | KEY released/idle
[    34.136883] S 68a 00a P  | DIG1 seg=0x00 ' '
[    34.137200] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    34.137517] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    34.137814] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    34.138131] S 4Fa 2Fa P  | KEY released/idle
[    34.336560] S 68a 00a P  | DIG1 seg=0x00 ' '
[    34.336875] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    34.337193] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    34.337491] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    34.337806] S 4Fa 2Fa P  | KEY released/idle
[    34.536159] S 68a 00a P  | DIG1 seg=0x00 ' '
[    34.536475] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    34.536774] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    34.537091] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    34.537406] S 4Fa 2Fa P  | KEY released/idle
[    34.735786] S 68a 00a P  | DIG1 seg=0x00 ' '
[    34.736102] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    34.736420] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    34.736735] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    34.737052] S 4Fa 2Fa P  | KEY released/idle
[    34.935421] S 68a 00a P  | DIG1 seg=0x00 ' '
[    34.935738] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    34.936055] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    34.936372] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    34.936669] S 4Fa 2Fa P  | KEY released/idle
[    35.135015] S 68a 00a P  | DIG1 seg=0x00 ' '
[    35.135332] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    35.135649] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    35.135965] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    35.136263] S 4Fa 2Fa P  | KEY released/idle
[    35.334669] S 68a 00a P  | DIG1 seg=0x00 ' '
[    35.334985] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    35.335284] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    35.335601] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    35.335916] S 4Fa 2Fa P  | KEY released/idle
[    35.534292] S 68a 00a P  | DIG1 seg=0x00 ' '
[    35.534608] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    35.534926] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    35.535242] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    35.535539] S 4Fa 2Fa P  | KEY released/idle
[    35.733889] S 68a 00a P  | DIG1 seg=0x00 ' '
[    35.734187] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    35.734504] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    35.734820] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    35.735136] S 4Fa 2Fa P  | KEY released/idle
[    35.933496] S 68a 00a P  | DIG1 seg=0x00 ' '
[    35.933813] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    35.934111] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    35.934427] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    35.934744] S 4Fa 2Fa P  | KEY released/idle
[    36.133146] S 68a 00a P  | DIG1 seg=0x00 ' '
[    36.133444] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    36.133761] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    36.134077] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    36.134393] S 4Fa 2Fa P  | KEY released/idle
[    36.332722] S 68a 00a P  | DIG1 seg=0x00 ' '
[    36.333038] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    36.333336] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    36.333653] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    36.333968] S 4Fa 2Fa P  | KEY released/idle
[    36.532313] S 68a 00a P  | DIG1 seg=0x00 ' '
[    36.532629] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    36.532947] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    36.533263] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    36.533560] S 4Fa 2Fa P  | KEY released/idle
[    36.731924] S 68a 00a P  | DIG1 seg=0x00 ' '
[    36.732241] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    36.732558] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    36.732855] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    36.733172] S 4Fa 2Fa P  | KEY released/idle
[    36.931496] S 68a 00a P  | DIG1 seg=0x00 ' '
[    36.931812] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    36.932130] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    36.932427] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    36.932743] S 4Fa 2Fa P  | KEY released/idle
[    37.131137] S 68a 00a P  | DIG1 seg=0x00 ' '
[    37.131434] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    37.131751] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    37.132067] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    37.132383] S 4Fa 2Fa P  | KEY released/idle
[    37.330762] S 68a 00a P  | DIG1 seg=0x00 ' '
[    37.331078] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    37.331396] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    37.331711] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    37.332008] S 4Fa 2Fa P  | KEY released/idle
[    37.530347] S 68a 00a P  | DIG1 seg=0x00 ' '
[    37.530663] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    37.530981] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    37.531296] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    37.531613] S 4Fa 2Fa P  | KEY released/idle
[    37.729988] S 68a 00a P  | DIG1 seg=0x00 ' '
[    37.730305] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    37.730603] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    37.730919] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    37.731235] S 4Fa 2Fa P  | KEY released/idle
[    37.929324] S 48a 21a P  | CTRL display=ON sleep=no seg=8 brightness=2
[    37.929621] S 68a 00a P  | DIG1 seg=0x00 ' '
[    37.929938] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    37.930255] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    37.930571] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    37.930887] S 4Fa 2Fa P  | KEY released/idle
[    38.129288] S 68a 00a P  | DIG1 seg=0x00 ' '
[    38.129586] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    38.129903] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    38.130219] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    38.130535] S 4Fa 2Fa P  | KEY released/idle
[    38.328925] S 68a 00a P  | DIG1 seg=0x00 ' '
[    38.329240] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    38.329539] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    38.329856] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    38.330171] S 4Fa 2Fa P  | KEY released/idle
[    38.528594] S 68a 00a P  | DIG1 seg=0x00 ' '
[    38.528910] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    38.529209] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    38.529524] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    38.529841] S 4Fa 2Fa P  | KEY released/idle
[    38.728201] S 68a 00a P  | DIG1 seg=0x00 ' '
[    38.728518] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    38.728817] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    38.729132] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    38.729449] S 4Fa 2Fa P  | KEY released/idle
[    38.927802] S 68a 00a P  | DIG1 seg=0x00 ' '
[    38.928119] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    38.928436] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    38.928753] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    38.929049] S 4Fa 2Fa P  | KEY released/idle
[    39.127456] S 68a 00a P  | DIG1 seg=0x00 ' '
[    39.127771] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    39.128089] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    39.128405] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    39.128702] S 4Fa 2Fa P  | KEY released/idle
[    39.327048] S 68a 00a P  | DIG1 seg=0x00 ' '
[    39.327363] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    39.327681] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    39.327978] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    39.328294] S 4Fa 2Fa P  | KEY released/idle
[    39.526700] S 68a 00a P  | DIG1 seg=0x00 ' '
[    39.526997] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    39.527315] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    39.527631] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    39.527947] S 4Fa 2Fa P  | KEY released/idle
[    39.726349] S 68a 00a P  | DIG1 seg=0x00 ' '
[    39.726666] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    39.726983] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    39.727299] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    39.727597] S 4Fa 2Fa P  | KEY released/idle
[    39.925975] S 68a 00a P  | DIG1 seg=0x00 ' '
[    39.926292] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    39.926609] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    39.926926] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    39.927241] S 4Fa 2Fa P  | KEY released/idle
[    40.125637] S 68a 00a P  | DIG1 seg=0x00 ' '
[    40.125953] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    40.126251] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    40.126568] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    40.126884] S 4Fa 2Fa P  | KEY released/idle
[    40.325271] S 68a 00a P  | DIG1 seg=0x00 ' '
[    40.325587] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    40.325905] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    40.326221] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    40.326538] S 4Fa 2Fa P  | KEY released/idle
[    40.524927] S 68a 00a P  | DIG1 seg=0x00 ' '
[    40.525244] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    40.525543] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    40.525858] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    40.526175] S 4Fa 2Fa P  | KEY released/idle
[    40.724565] S 68a 00a P  | DIG1 seg=0x00 ' '
[    40.724881] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    40.725199] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    40.725496] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    40.725812] S 4Fa 2Fa P  | KEY released/idle
[    40.924241] S 68a 00a P  | DIG1 seg=0x00 ' '
[    40.924557] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    40.924855] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    40.925172] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    40.925488] S 4Fa 2Fa P  | KEY released/idle
[    41.123885] S 68a 00a P  | DIG1 seg=0x00 ' '
[    41.124201] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    41.124499] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    41.124816] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    41.125132] S 4Fa 2Fa P  | KEY released/idle
[    41.323567] S 68a 00a P  | DIG1 seg=0x00 ' '
[    41.323882] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    41.324200] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    41.324516] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    41.324833] S 4Fa 2Fa P  | KEY released/idle
[    41.523267] S 68a 00a P  | DIG1 seg=0x00 ' '
[    41.523584] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    41.523901] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    41.524218] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    41.524515] S 4Fa 2Fa P  | KEY released/idle
[    41.722900] S 68a 00a P  | DIG1 seg=0x00 ' '
[    41.723217] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    41.723534] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    41.723850] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    41.724147] S 4Fa 2Fa P  | KEY released/idle
[    41.922596] S 68a 00a P  | DIG1 seg=0x00 ' '
[    41.922912] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    41.923210] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    41.923527] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    41.923843] S 4Fa 2Fa P  | KEY released/idle
[    42.122257] S 68a 00a P  | DIG1 seg=0x00 ' '
[    42.122572] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    42.122891] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    42.123206] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    42.123503] S 4Fa 2Fa P  | KEY released/idle
[    42.321921] S 68a 00a P  | DIG1 seg=0x00 ' '
[    42.322237] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    42.322555] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    42.322871] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    42.323187] S 4Fa 2Fa P  | KEY released/idle
[    42.521573] S 68a 00a P  | DIG1 seg=0x00 ' '
[    42.521890] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    42.522188] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    42.522504] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    42.522820] S 4Fa 2Fa P  | KEY released/idle
[    42.721250] S 68a 00a P  | DIG1 seg=0x00 ' '
[    42.721548] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    42.721865] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    42.722181] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    42.722497] S 4Fa 2Fa P  | KEY released/idle
[    42.920896] S 68a 00a P  | DIG1 seg=0x00 ' '
[    42.921212] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    42.921511] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    42.921827] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    42.922143] S 4Fa 2Fa P  | KEY released/idle
[    43.120541] S 68a 00a P  | DIG1 seg=0x00 ' '
[    43.120856] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    43.121174] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    43.121472] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    43.121787] S 4Fa 2Fa P  | KEY released/idle
[    43.320224] S 68a 00a P  | DIG1 seg=0x00 ' '
[    43.320540] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    43.320857] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    43.321154] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    43.321471] S 4Fa 2Fa P  | KEY released/idle
[    43.519844] S 68a 00a P  | DIG1 seg=0x00 ' '
[    43.520161] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    43.520459] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    43.520775] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    43.521091] S 4Fa 2Fa P  | KEY released/idle
[    43.719491] S 68a 00a P  | DIG1 seg=0x00 ' '
[    43.719807] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    43.720124] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    43.720441] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    43.720756] S 4Fa 2Fa P  | KEY released/idle
[    43.919184] S 68a 00a P  | DIG1 seg=0x00 ' '
[    43.919499] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    43.919817] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    43.920133] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    43.920430] S 4Fa 2Fa P  | KEY released/idle
[    44.118812] S 68a 00a P  | DIG1 seg=0x00 ' '
[    44.119128] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    44.119446] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    44.119762] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    44.120059] S 4Fa 2Fa P  | KEY released/idle
[    44.318473] S 68a 00a P  | DIG1 seg=0x00 ' '
[    44.318790] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    44.319088] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    44.319404] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    44.319721] S 4Fa 2Fa P  | KEY released/idle
[    44.518106] S 68a 00a P  | DIG1 seg=0x00 ' '
[    44.518423] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    44.518740] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    44.519056] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    44.519353] S 4Fa 2Fa P  | KEY released/idle
[    44.717733] S P  | MALFORMED: 0 byte(s), expected 2
[    44.717756] S 68a 00a P  | DIG1 seg=0x00 ' '
[    44.718053] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    44.718370] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    44.718687] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    44.719002] S 4Fa 2Fa P  | KEY released/idle
[    44.917387] S 68a 00a P  | DIG1 seg=0x00 ' '
[    44.917703] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    44.918001] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    44.918318] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    44.918634] S 4Fa 2Fa P  | KEY released/idle
[    45.117051] S 68a 00a P  | DIG1 seg=0x00 ' '
[    45.117349] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    45.117667] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    45.117982] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    45.118299] S 4Fa 2Fa P  | KEY released/idle
[    45.316668] S 68a 00a P  | DIG1 seg=0x00 ' '
[    45.316985] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    45.317284] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    45.317600] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    45.317916] S 4Fa 2Fa P  | KEY released/idle
[    45.516296] S 68a 00a P  | DIG1 seg=0x00 ' '
[    45.516612] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    45.516929] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    45.517246] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    45.517543] S 4Fa 2Fa P  | KEY released/idle
[    45.715958] S 68a 00a P  | DIG1 seg=0x00 ' '
[    45.716274] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    45.716592] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    45.716889] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    45.717205] S 4Fa 2Fa P  | KEY released/idle
[    45.915550] S 68a 00a P  | DIG1 seg=0x00 ' '
[    45.915865] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    45.916183] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    45.916480] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    45.916796] S 4Fa 2Fa P  | KEY released/idle
[    46.115225] S 68a 00a P  | DIG1 seg=0x00 ' '
[    46.115522] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    46.115840] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    46.116156] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    46.116473] S 4Fa 2Fa P  | KEY released/idle
[    46.314872] S 68a 00a P  | DIG1 seg=0x00 ' '
[    46.315189] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    46.315506] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    46.315823] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    46.316120] S 4Fa 2Fa P  | KEY released/idle
[    46.514520] S 68a 00a P  | DIG1 seg=0x00 ' '
[    46.514837] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    46.515154] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    46.515471] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    46.515786] S 4Fa 2Fa P  | KEY released/idle
[    46.714202] S 68a 00a P  | DIG1 seg=0x00 ' '
[    46.714518] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    46.714817] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    46.715134] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    46.715449] S 4Fa 2Fa P  | KEY released/idle
[    46.913836] S 68a 00a P  | DIG1 seg=0x00 ' '
[    46.914151] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    46.914469] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    46.914785] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    46.915101] S 4Fa 2Fa P  | KEY released/idle
[    47.113479] S 68a 00a P  | DIG1 seg=0x00 ' '
[    47.113776] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    47.114094] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    47.114410] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    47.114726] S 4Fa 2Fa P  | KEY released/idle
[    47.313114] S 68a 00a P  | DIG1 seg=0x00 ' '
[    47.313431] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    47.313729] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    47.314045] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    47.314362] S 4Fa 2Fa P  | KEY released/idle
[    47.512817] S 68a 00a P  | DIG1 seg=0x00 ' '
[    47.513132] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    47.513431] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    47.513748] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    47.514063] S 4Fa 2Fa P  | KEY released/idle
[    47.712438] S 68a 00a P  | DIG1 seg=0x00 ' '
[    47.712754] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    47.713052] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    47.713369] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    47.713685] S 4Fa 2Fa P  | KEY released/idle
[    47.912064] S 68a 00a P  | DIG1 seg=0x00 ' '
[    47.912379] S 6Aa 00a P  | DIG2 seg=0x00 ' '
[    47.912697] S 6Ca 00a P  | DIG3 seg=0x00 ' '
[    47.913013] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[    47.913310] S 4Fa 2Fa P  | KEY released/idle
